ID,Title,Director,Cast,Genre
b267,watchers of the sky,edet belzberg,"samantha power, luis moreno-ocampo, benjamin ferencz, emmanuel uwurukundo","documentary, special interest"
b268,won't back down,daniel barnz,"maggie gyllenhaal, viola davis, holly hunter, oscar isaac",drama
b269,streams in the desert: words of life,scott hester,"derek bash, heather bash, debbie d. crosby, rich henrich","drama, kids & family"
b270,wrath of the titans,jonathan liebesman,"sam worthington, liam neeson, ralph fiennes, edgar ramirez","action & adventure, science fiction & fantasy"
b271,goodbye promise,david branin,"brian durkin, gregor collins, karen worden, sarah prikryl",drama
b272,zero dark thirty,kathryn bigelow,"jessica chastain, jason clarke, joel edgerton, edgar ramirez",drama
b273,127 hours,danny boyle,"james franco, amber tamblyn, kate mara, kate burton",drama
b274,adventures of power,ari gold,"ari gold, michael mckean, jane lynch, adrian grenier","musical & performing arts, comedy"
b275,alice in wonderland,tim burton,"johnny depp, mia wasikowska, anne hathaway, helena bonham carter","action & adventure, kids & family, science fiction & fantasy"
b276,all good things,andrew jarecki,"ryan gosling, kirsten dunst, frank langella, lily rabe","mystery & suspense, drama"
b277,alpha and omega,anthony bell,"justin long, hayden panettiere, dennis hopper, danny glover","action & adventure, animation, kids & family, comedy"
b278,the american,anton corbijn,"george clooney, paolo bonacelli, violante placido, thekla reuten","mystery & suspense, drama"
b279,barry munday,chris d'arienzo,"patrick wilson, judy greer, jean smart, chlo sevigny",comedy
b280,bearcity,doug langway,"gerald mccullough, chris march, joe conti, gerald mccullouch",comedy
b281,big money rustlas,paul andresen,"shaggy 2 dope, insane clown posse, violent j, twiztid","western, comedy, special interest"
b282,black swan,darren aronofsky,"natalie portman, mila kunis, vincent cassel, barbara hershey","mystery & suspense, drama"
b283,blue valentine,andrij parekh,"ryan gosling, michelle williams, faith wladyka, john doman","drama, romance"
b284,the book of eli,albert hughes,"denzel washington, gary oldman, mila kunis, ray stevenson",action & adventure
b285,bouncing cats,nabil elderkin,"common, will.i.am, k'naan, abramz tekya","documentary, musical & performing arts, art house & international, special interest"
b286,the bounty hunter,andy tennant,"jennifer aniston, gerard butler, christine baranski, giovanni perez","action & adventure, romance, comedy"
b287,burying the ex,joe dante,"anton yelchin, ashley greene, john hora, alexandra daddario","horror, romance, comedy"
b288,burlesque,steve antin,"cher, christina aguilera, cam gigandet, stanley tucci","drama, romance, musical & performing arts"
b289,case 39,christian alvart,"rene zellweger, jodelle ferland, ian mcshane, bradley cooper","mystery & suspense, horror"
b290,casino jack,george hickenlooper,"kevin spacey, barry pepper, jon lovitz, kelly preston","drama, mystery & suspense, comedy"
b291,casino jack and the united states of money,alex gibney,"stanley tucci, paul rudd, jack abramoff, william branner","documentary, special interest"
b292,conviction,tony goldwyn,"hilary swank, sam rockwell, minnie driver, melissa leo",drama
b293,charlie st. cloud,burr steers,"zac efron, charlie tahan, amanda crew, augustus prew",drama
b294,city island,raymond de felitta,"andy garcia, julianna margulies, steven strait, ezra miller",comedy
b295,clash of the titans,louis leterrier,"sam worthington, ralph fiennes, liam neeson, jason flemyng","drama, action & adventure, science fiction & fantasy"
b296,the company men,john wells,"tommy lee jones, ben affleck, chris cooper, maria bello",drama
b297,cop out,kevin smith,"bruce willis, tracy morgan, adam brody, kevin pollak",comedy
b298,countdown to zero,lucy walker,"valerie plame wilson, valerine plame wilso..., rolf mowatt-larssen, lawrence scott sheet...","documentary, special interest"
b299,country strong,shana feste,"gwyneth paltrow, tim mcgraw, garrett hedlund, leighton meester","musical & performing arts, drama"
b300,the crazies,breck eisner,"timothy olyphant, radha mitchell, joe anderson, danielle panabaker","drama, action & adventure, horror, mystery & suspense, science fiction & fantasy"
b301,crazy on the outside,tim allen,"tim allen, sigourney weaver, ray liotta, j.k. simmons",comedy
b302,cyrus,jay duplass,"john c. reilly, jonah hill, marisa tomei, catherine keener",comedy
b303,date night,shawn levy,"steve carell, tina fey, mark wahlberg, taraji p. henson","comedy, romance"
b304,daybreakers,peter spierig,"ethan hawke, willem dafoe, isabel lucas, sam neill","drama, action & adventure, horror, mystery & suspense"
b305,dear john,lasse hallstrom,"channing tatum, amanda seyfried, richard jenkins, henry thomas","drama, romance"
b306,death at a funeral,neil labute,"chris rock, keith david, loretta devine, peter dinklage","drama, comedy"
b307,despicable me,sergio pablos,"steve carell, jason segel, russell brand, steven carrell","animation, kids & family, comedy"
b308,the devil's carnival: alleluia!,darren lynn bousman,"terrance zdunich, paul sorvino, adam pascal, marc senter","musical & performing arts, horror"
b309,diary of a wimpy kid,thor freudenthal,"zachary gordon, robert capron, rachael harris, steve zahn","comedy, kids & family"
b310,dinner for schmucks,jay roach,"steve carell, paul rudd, steven carrell, zach galifianakis",comedy
b311,dirty girl,abe sylvia,"juno temple, jeremy dozier, milla jovovich, william h. macy","drama, comedy"
b312,due date,todd phillips,"robert downey jr., zach galifianakis, michelle monaghan, jamie foxx",comedy
b313,easy a,will gluck,"emma stone, penn badgley, amanda bynes, dan byrd","comedy, romance"
b314,eat pray love,ryan murphy,"julia roberts, james franco, richard jenkins, viola davis",drama
b315,edge of darkness,martin campbell,"mel gibson, ray winstone, danny huston, bojana novakovic","mystery & suspense, drama"
b316,the expendables,sylvester stallone,"sylvester stallone, jason statham, jet li, dolph lundgren","mystery & suspense, action & adventure"
b317,the extra man,robert pulcini,"kevin kline, paul dano, john c. reilly, katie holmes",comedy
b318,extraordinary measures,tom vaughan,"harrison ford, brendan fraser, keri russell, meredith droeger",drama
b319,fair game,doug liman,"naomi watts, sean penn, bruce mcgill, michael kelly","drama, action & adventure, mystery & suspense"
b320,a faster horse,david gelb,"gale halderman, david gelb, tom barnes",documentary
b321,the fighter,david o. russell,"christian bale, mark wahlberg, amy adams, melissa leo","sports & fitness, drama"
b322,flipped,rob reiner,"madeline carroll, callan mcauliffe, rebecca de mornay, anthony edwards","drama, romance, comedy"
b323,for colored girls,tyler perry,"kimberly elise, janet jackson, loretta devine, thandie newton","drama, special interest"
b324,freakonomics,seth gordon,"steven d. levitt, stephen j. dubner, zoe sloane, adesuwa addy iyare","documentary, special interest"
b325,from paris with love,pierre morel,"john travolta, jonathan rhys meyers, kasia smutniak, amber rose revah",action & adventure
b326,frozen,adam green,"emma bell, shawn ashmore, kevin zegers, ed ackerman","drama, horror, mystery & suspense"
b327,furry vengeance,roger kumble,"brendan fraser, brooke shields, matt prokop, skyler samuels","comedy, kids & family"
b328,game of death,robert clouse,"bruce lee, colleen camp, gig young, dean jagger","art house & international, action & adventure"
b329,get him to the greek,nicholas stoller,"jonah hill, russell brand, rose byrne, sean 'p. diddy' comb...",comedy
b330,get low,aaron schneider,"robert duvall, bill murray, sissy spacek, lucas black","drama, romance, mystery & suspense"
b331,going the distance,nanette burstein,"drew barrymore, justin long, charlie day, jason sudeikis","comedy, romance"
b332,the good guy,julio depietro,"alexis bledel, scott porter, bryan greenberg, anna chlumsky","drama, romance, comedy"
b333,the greatest,shana feste,"pierce brosnan, susan sarandon, carey mulligan, johnny simmons",drama
b334,green zone,paul greengrass,"matt damon, greg kinnear, brendan gleeson, amy ryan","mystery & suspense, drama"
b335,greenberg,noah baumbach,"ben stiller, rhys ifans, greta gerwig, jennifer jason leigh","drama, comedy"
b336,grown ups,dennis dugan,"adam sandler, kevin james, chris rock, david spade",comedy
b337,happy tears,mitchell lichtenstein,"demi moore, parker posey, rip torn, ellen barkin","drama, comedy"
b338,hereafter,clint eastwood,"matt damon, bryce dallas howard, jay mohr, richard kind","mystery & suspense, drama"
b339,holy rollers,kevin asch,"jesse eisenberg, justin bartha, ari graynor, danny a. abeckaser",drama
b340,hot tub time machine,steve pink,"john cusack, rob corddry, craig robinson, clark duke",comedy
b341,how do you know,james l. brooks,"reese witherspoon, paul rudd, owen wilson, jack nicholson","drama, romance, comedy"
b342,how to train your dragon,peter hastings,"jay baruchel, gerard butler, craig ferguson, america ferrera","animation, kids & family, science fiction & fantasy"
b343,hubble 3d,toni myers,"leonardo dicaprio, scott d. altman, gregory c. johnson, andrew j. feustel","documentary, drama"
b344,hurricane season,tim story,"forest whitaker, isaiah washington, bow wow, taraji p. henson","sports & fitness, drama"
b345,hyena,gerard johnson,"peter ferdinando, stephen graham, neil maskell, richard dormer","mystery & suspense, drama"
b346,i love you phillip morris,john requa,"jim carrey, ewan mcgregor, leslie mann, antoni corone","drama, comedy"
b347,inception,christopher nolan,"leonardo dicaprio, joseph gordon-levitt, ellen page, tom hardy","drama, action & adventure, mystery & suspense, science fiction & fantasy"
b348,iron man 2,jon favreau,"robert downey jr., gwyneth paltrow, don cheadle, mickey rourke","action & adventure, science fiction & fantasy"
b349,jack goes boating,philip seymour hoffman,"philip seymour hoffm..., amy ryan, john ortiz, daphne rubin-vega","comedy, romance"
b350,jonah hex,jimmy hayward,"josh brolin, john malkovich, megan fox, michael fassbender","western, drama, action & adventure, horror"
b351,the joneses,derrick borte,"david duchovny, demi moore, amber heard, gary cole","drama, kids & family, comedy"
b352,just wright,sanaa hamri,"queen latifah, common, paula patton, phylicia rashad","comedy, romance"
b353,kaboom,gregg araki,"thomas dekker, haley bennett, chris zylka, roxane mesquida","horror, science fiction & fantasy, comedy"
b354,the karate kid,harald zwart,"jaden smith, jackie chan, taraji p. henson, zhenwei wang","drama, action & adventure, kids & family"
b355,kick-ass,matthew vaughn,"aaron taylor-johnson, nicolas cage, christopher mintz-pl..., mark strong (ii)","drama, action & adventure, comedy"
b356,the kids are all right,lisa cholodenko,"julianne moore, annette bening, mark ruffalo, mia wasikowska","drama, comedy"
b357,the killer inside me,michael winterbottom,"casey affleck, kate hudson, jessica alba, ned beatty","western, drama, mystery & suspense"
b358,kung fu killer,teddy chen,"donnie yen, charlie yeung, wang baoqiang, bing bai","action & adventure, art house & international, mystery & suspense"
b359,knucklehead,michael w. watkins,"mark feuerstein, melora hardin, dennis farina, paul wight","drama, comedy"
b360,the last airbender,m. night shyamalan,"noah ringer, dev patel, nicola peltz, jackson rathbone","action & adventure, kids & family, science fiction & fantasy"
b361,the last exorcism,daniel stamm,"patrick fabian, ashley bell, iris bahr, louis herthum","mystery & suspense, horror"
b362,the last song,julie anne robinson,"miley cyrus, greg kinnear, bobby coleman, liam hemsworth","drama, kids & family, romance"
b363,leap year,anand tucker,"amy adams, matthew goode, adam scott, john lithgow","comedy, romance"
b364,legendary,mel damski,"john cena, patricia clarkson, devon graye, danny glover","drama, action & adventure, kids & family"
b365,legion,scott stewart,"paul bettany, lucas black, tyrese gibson, adrianne palicki","action & adventure, horror, mystery & suspense"
b366,let me in,matt reeves,"kodi smit-mcphee, richard jenkins, cara buono, elias koteas","drama, horror, romance, science fiction & fantasy"
b367,letters to god,david nixon,"lisa curtis, christopher schmidt, lyanna tumaneng, tanner maguire","drama, faith & spirituality, kids & family"
b368,letters to juliet,gary winick,"amanda seyfried, vanessa redgrave, chris egan, gael garca bernal","drama, romance, comedy"
b369,life as we know it,gary berlanti,"katherine heigl, josh duhamel, josh lucas, alexis clagett","drama, comedy"
b370,the losers,sylvain white,"jeffrey dean morgan, zoe saldana, chris evans, idris elba","drama, action & adventure, mystery & suspense"
b371,like dandelion dust,jon gunn,"mira sorvino, barry pepper, kate levering, maxwell perry cotton","drama, kids & family"
b372,little fockers,paul weitz,"robert de niro, ben stiller, owen wilson, blythe danner",comedy
b373,lottery ticket,erik white,"bow wow, brandon t. jackson, naturi naughton, loretta devine",comedy
b374,love ranch,taylor hackford,"helen mirren, joe pesci, sergio peris-menchet..., gina gershon",drama
b375,love and other drugs,edward zwick,"jake gyllenhaal, anne hathaway, oliver platt, hank azaria","drama, romance, comedy"
b376,macgruber,jorma taccone,"will forte, kristen wiig, ryan phillippe, powers boothe","action & adventure, comedy"
