ID,Title,Year,Director,Cast,Genre,Duration
182,brooklyn lobster,2006.0,kevin jordan,"danny aiello,jane curtin,daniel sauli,marisa ryan,ian kahn,heather burns,henry yuk","comedy, drama, indie",94 minutes
183,night moves,1975.0,arthur penn,"gene hackman,harris yulin,jennifer warren,janet ward,susan clark,melanie griffith,edward binns,susan clark,james woods,melanie griffith","mystery, neo-noir, suspense, thriller",100 minutes
184,slither,2006.0,james gunn,"michael rooker,elizabeth banks,nathan fillion,gregg henry,tania saulnier,jenna fischer","comedy, horror, science fiction",95 minutes
185,basic instinct 2,2006.0,michael caton-jones,"sharon stone,david morrissey,charlotte rampling,david thewlis,hugh dancy,indira varma,heathcote williams","crime, horror, mystery, romance, thriller",114 minutes
186,lonesome jim,2006.0,steve buscemi,"casey affleck,liv tyler,mary kay place,seymour cassel,kevin corrigan,mark boone junior","comedy, drama, indie, romance",91 minutes
187,sophie scholl: the final days,2006.0,marc rothemund,"julia jentsch,alexander held,fabian hinrichs,johanna gastdorf,andre hennicke,florian stetter,johannes suhm,maximilian bruckner","drama, foreign",117 minutes
188,americanese,2006.0,eric byler,"chris tashima,allison sie,joan chen,kelly hu,ben shenkman,sab shimono,michale paul chan,ryan cutrona",,
189,adam & steve,2006.0,,"craig chester,malcolm gets,parker posey,chris kattan,noah segan,sally kirkland","comedy, romance",99 minutes
190,atl,2006.0,chris robinson,"tip harris,evan ross,lauren london,antwan andre patton,keith david,jackie long,albert daniels,mykelti williamson",drama,105 minutes
191,ice age: the meltdown,2006.0,carlos saldanha,"ray romano,denis leary,queen latifah,josh peck,jay leno,seann william scott","adventure, animation, family",91 minutes
192,take the lead,2006.0,liz friedlander,"antonio banderas,rob brown,alfre woodard,dante basco,yaya dacosta,john ortiz,laura benanti,marcus t. paulk","drama, musical",108 minutes
193,don't come knocking,2006.0,wim wenders,"sam shepard,jessica lange,tim roth,gabriel mann,sarah polley,fairuza balk,eva marie saint","drama, music",123 minutes
194,american gun,2006.0,,"donald sutherland,forest whitaker,marcia gay harden,linda cardellini,tony goldwyn,chris marquette,nikki reed,arlen escarpeta","drama, indie",95 minutes
195,twelve and holding,2006.0,michael cuesta,"conor donovan,jesse camacho,zoe weizenbaum,annabella sciorra,jeremy renner,linus roache,jayne atkinson,marcia debonis,michael fuchs","drama, indie",90 minutes
196,an inconvenient truth,2006.0,davis guggenheim,al gore,documentary,97 minutes
197,sketches of frank gehry,2006.0,sydney pollack,,documentary,83 minutes
198,sir! no sir!,2006.0,david zeiger,"edward asner,jane fonda,donald sutherland,terry whitmore,donald duncan,howard levy,oliver hirsch,susan schnall,randy rowland,louis font,dave cline,bill short,dave blalock,greg payton,darnell summers,michael wong,joe bangert,richard boyle,jerry lembcke,terry iverson,tom bernard,keith mather",,
199,chimes at midnight,1965.0,,,"comedy, drama, history",117 minutes
200,the fast and the furious: tokyo drift,2006.0,justin lin,"lucas black,sung kang,bow wow,brian tee,nathalie kelley,sonny chiba,jason tobin,zachery ty bryan","action, adventure, crime, drama, thriller",104 minutes
201,nacho libre,2006.0,,"jack black,hector jimenez,richard montoya,lauro chartrand,troy gentile,moises arias,cesar gonzalez","comedy, family, sports film",92 minutes
202,cars,2006.0,"joe ranft, john lasseter","owen wilson,paul newman,bonnie hunt,cheech marin,tony shalhoub,richard petty,paul dooley,jeremy piven,george carlin,michael keaton","animation, family",117 minutes
203,the king,2006.0,james marsh,"gael garcia bernal,william hurt,pell james,paul dano,laura harring,laura clifton,derek alvarado,milo addica,jessica schwartz",,
204,the omen,2006.0,john moore,"seamus davey-fitzpatrick,liev schreiber,julia stiles,mia farrow,david thewlis,pete postlethwaite,michael gambon","drama, horror, thriller",110 minutes
205,wah-wah,2006.0,richard e. grant,"gabriel byrne,miranda richardson,nicholas hoult,emily watson,julie walters,celia imrie,julian wadham,fenella woolgar","drama, foreign",120 minutes
206,the heart of the game,2006.0,ward serrill,"ludacris,bill resler,darnellia russell,devon crosby helms,joyce walker","documentary, sports film",97 minutes
207,the lake house,2006.0,alejandro agresti,"keanu reeves,sandra bullock,shoreh aghdashloo,christopher plummer,ebon moss-bachrach","drama, fantasy, romance, science fiction",99 minutes
208,garfield: a tail of two kitties,2006.0,tim hill,"bill murray,tim curry,breckin meyer,jennifer love hewitt,billy connolly,roger rees,bob hoskins,jane leeves,jane horrocks,rhys ifans","animation, comedy, family",80 minutes
209,the shining,1980.0,stanley kubrick,,"drama, horror, thriller",142 minutes
210,click,2006.0,frank coraci,"adam sandler,christopher walken,kate beckinsale,david hasselhoff,sean astin,rachel dratch,henry winkler,julie kavner","comedy, drama, fantasy, science fiction",107 minutes
211,clean,2006.0,olivier assayas,"maggie cheung,nick nolte,james johnston,james dennis,beatrice dalle,don mckellar,martha henry","drama, foreign, music",111 minutes
212,three times,2006.0,hou hsiao-hsien,"shi qi,chang chen","crime, drama, foreign, indie, romance",136 minutes
213,peaceful warrior,2006.0,victor salva,"nick nolte,scott mechlowicz,amy smart,tim dekay,paul wesley,ashton holmes,agnes bruckner,b.j. britt,ray wise","drama, indie, romance",120 minutes
214,wordplay,2006.0,patrick creadon,,documentary,94 minutes
215,superman returns,2006.0,bryan singer,"brandon routh,kevin spacey,kate bosworth,james marsden,frank langella,sam huntington,eva marie saint,parker posey","action, adventure, fantasy, science fiction",154 minutes
216,wassup rockers,2006.0,larry clark,"jonathan velasquez,francisco pedrasa,milton velasquez,usvaldo panameno,eddie velasquez,luis rojas salgado,carlos ramirez,iris zelaya,ashley maldonado,laura cellner","drama, indie",111 minutes
217,brick,2006.0,rian johnson,"joseph gordon-levitt,lukas haas,nora zehetner,matt o'leary,noah segan,noah fleiss,emilie de ravin,meagan good","crime, drama, indie, mystery, thriller",110 minutes
218,friends with money,2006.0,nicole holofcener,"jennifer aniston,joan cusack,catherine keener,frances mcdormand,simon mcburney,jason isaacs,greg germann,scott caan,bob stephenson","comedy, drama, romance",88 minutes
219,lucky number slevin,2006.0,paul mcguigan,"josh hartnett,lucy liu,ben kingsley,bruce willis,morgan freeman,stanley tucci,dorian missick,michael rubenfeld,janet lane","action, crime, drama, mystery, thriller",110 minutes
220,marilyn hotchkiss' ballroom dancing and charm school,2006.0,randall miller,"marisa tomei,john goodman,donnie wahlberg,sonia braga,robert carlyle,mary steenburgen","comedy, drama, indie, romance",103 minutes
221,ripley's game,2002.0,liliana cavani,,"drama, thriller",110 minutes
222,on a clear day,2006.0,gaby dellal,"peter mullan,brenda blethyn,billy boyd,ron cook,sean mcginley,jamie sives,benedict wong,jodhi may","drama, foreign, indie",98 minutes
223,the wild,2006.0,steve,"kiefer sutherland,james belushi,janeane garofalo,william shatner,eddie izzard,greg cipes,richard kind","adventure, animation, family",94 minutes
224,l'enfant,2006.0,"jean-pierre dardenne, luc dardenne","jeremie renier,deborah francois,mireille bailly,jeremie segard,fabrizio rongione,olivier gourmet,samuel de ryck",,
225,subject two,2006.0,philip chidel,"christian oliver,dean stapleton,courtney mace,jurgen jones","horror, science fiction, thriller",93 minutes
226,the syrian bride,2006.0,eran riklis,"clara khoury,hiam abbass,makram khoury,derar sliman,ashraf barhom,eyad sheety,evelyn kaplun,julie-anne roth,adnan tarabshi,marlene bajali","drama, foreign",97 minutes
227,la mujer de mi hermano,2006.0,ricardo de montreuil,"barbara mori,christian meier,manolo cardona,beto cuevas,bruno bichir,angelica aragon","drama, foreign, romance",89 minutes
228,the devil and daniel johnston,2006.0,jeff feuerzeig,"daniel johnston,louis black,bill johnston,mabel johnston,jeff tartakov,kathy mccarty,gibby haynes,jad fair","documentary, indie",110 minutes
229,american dreamz,2006.0,paul weitz,"hugh grant,dennis quaid,mandy moore,willem dafoe,marcia gay harden,chris klein,jennifer coolidge,seth meyers","comedy, drama, family, musical",107 minutes
230,take my eyes,2006.0,iciar bollain,"laia marull,luis tosar,candela pena,rosa maria sarda,kiti manver,sergi calleja,nicolas fernandez luna,elisabet gelabert,chus gutierrez,david mooney,elena irureta",drama,109 minutes
231,the sentinel,2006.0,clark johnson,"michael douglas,kiefer sutherland,kim basinger,eva longoria,david rasche,raoul bhaneja,simon reynolds,danny a. gonzales","action, adventure, drama, thriller",108 minutes
232,kinky boots,2006.0,julian jarrold,"joel edgerton,chiwetel ejiofor,nick frost,linda bassett,kellie bright,mona hammond,sarah-jane potts,josh cole","comedy, drama, foreign, indie",107 minutes
233,silent hill,2006.0,christophe gans,"radha mitchell,laurie holden,sean bean,deborah kara unger,tanya allen,jodelle ferland,kim coates,alice krige","adventure, horror, thriller",126 minutes
234,the long goodbye,1973.0,"robert altman,edward dmytryk,howard hawks,paul bogart,dick richards,michael winner",,"crime, drama, mystery, thriller",112 minutes
235,the notorious bettie page,2006.0,mary harron,"gretchen mol,lili taylor,chris bauer,jonathan m. woodward,david strathairn,cara seymour,tara subkoff,kevin carroll,molly moore",drama,91 minutes
236,look both ways,2006.0,sarah watt,"william mcinnes,justine clarke,anthony hayes,lisa flanagan,andrew s. gilbert,daniela farinacci,sacha horler,maggie dence,edwin hodgeman,andreas sobik","drama, foreign, indie, romance",100 minutes
237,stick it,2006.0,jessica bendinger,"jeff bridges,missy peregrym,vanessa lengies,tarah paige,nikki soohoo,maddy curley,kellan lutz,john patrick amedori","comedy, drama, family, sports film",103 minutes
238,hard candy,2006.0,david slade,"patrick wilson,ellen page,sandra oh,jennifer holmes,gilbert john","crime, drama, romance, thriller",103 minutes
239,akeelah and the bee,2006.0,doug atchison,"keke palmer,angela bassett,laurence fishburne,curtis armstrong,j.r. villarreal,sahara garey,sean michael afable,erica hubbard","drama, family, indie",112 minutes
240,united 93,2006.0,paul greengrass,"j.j. johnson,gregg henry,david alan basche,christian clemenson,becky london,trish gates,cheyenne jackson,chip zien","drama, foreign, history",111 minutes
241,hoot,2006.0,wil shriner,"logan lerman,brie larson,cody linley,luke wilson,eric phillips,dean collins,jimmy buffett,tim blake nelson","drama, family",91 minutes
242,water,2006.0,deepa mehta,"sarala,lisa ray,seema biswas,john abraham,manorma,raghuvir yadav,kulbhushan kharbanda,waheeda rehman,vinay pathak","drama, eastern, foreign, romance",115 minutes
243,army of shadows,1969.0,jean-pierre melville,,"drama, foreign, history, thriller",139 minutes
244,rv,2006.0,barry sonnenfeld,"robin williams,cheryl hines,joanna ""jojo"" levesque,josh hutcherson,jeff daniels,kristin chenoweth,hunter parrish,chloe sonnenfeld","adventure, comedy, family",99 minutes
245,over the hedge,2006.0,tim johnson,"bruce willis,garry shandling,steve carell,wanda sykes,william shatner,eugene levy,nick nolte,thomas haden church,allison janney,omid djalili,avril lavigne,catherine o'hara","adventure, animation, family",83 minutes
246,x-men: the last stand,2006.0,brett ratner,"hugh jackman,patrick stewart,ian mckellen,halle berry,famke janssen,kelsey grammer","action, adventure, fantasy, science fiction",104 minutes
247,the sisters,2006.0,arthur allan seidelman,"maria bello,mary stuart masterson,erika christensen,eric mccormack,chris o'donnell,tony goldwyn,steven culp,alessandro nivola,elizabeth banks,rip torn","drama, foreign, horror",113 minutes
248,the proposition,2006.0,john hillcoat,"guy pearce,ray winstone,richard wilson,emily watson,danny huston,john hurt,david wenham,noah taylor,david gulpilil,leah purcell,tom e. lewis",,
249,bee season,2005.0,"scott mcgehee,david siegel","richard gere,juliette binoche,flora cross,max minghella,kate bosworth,robyn blair,justin alioto","drama, family",104 minutes
250,get rich or die tryin',2005.0,jim sheridan,"terrence howard,joy bryant,bill duke,adewale akinnouye-agbaje,omar benson miller,viola davis","action, adventure, crime, drama, musical",117 minutes
251,zathura,2005.0,jon favreau,"josh hutcherson,jonah bobo,tim robbins,dax shepard,kristen stewart,frank oz","action, adventure, comedy, family, fantasy, science fiction",113 minutes
252,pride and prejudice,2005.0,joe wright,"keira knightley,matthew macfadyen,brenda blethyn,donald sutherland,simon woods,rupert friend,tom hollander,rosamund pike,jena malone,judi dench,carey mulligan,talulah riley","drama, foreign, romance",128 minutes
253,wal-mart: the high cost of low price,2005.0,,,"documentary, family",98 minutes
254,the passenger,2005.0,michelangelo antonioni,"jack nicholson,maria schneider,jenny runacre,ian hendry,steven berkoff,ambroise bia,jose maria caffarel,james campbell",,
255,finding home,2009.0,,,"action, drama, family, western",88 minutes
256,harry potter and the goblet of fire,2005.0,mike newell,"daniel radcliffe,emma watson,rupert grint,michael gambon,brendan gleeson,robbie coltrane","adventure, family, fantasy, science fiction",157 minutes
257,walk the line,2005.0,james mangold,"joaquin phoenix,reese witherspoon,ginnifer goodwin,robert patrick,dallas roberts,dan john miller,larry bagby,shelby lynne,tyler hilton,waylon malloy payne,shooter jennings","drama, music, romance",136 minutes
258,duane hopwood,2005.0,matt mulhern,"david schwimmer,janeane garofalo,judah friedlander,susan lynch,dick cavett,steve schirripa,jerry grayson,bill buell","comedy, drama, indie",84 minutes
259,crumb,1995.0,terry zwigoff,,documentary,119 minutes
260,"yours, mine & ours",2005.0,raja gosnell,"dennis quaid,rene russo,rip torn,linda hunt,jerry o'connell,david koechner","comedy, family",90 minutes
261,rent,2005.0,chris columbus,"rosario dawson,taye diggs,wilson,jesse l. martin,idina menzel,adam pascal,anthony rapp,tracie thoms,wilson jermaine heredia","comedy, drama, music, romance, science fiction",135 minutes
262,the ice harvest,2005.0,harold ramis,"john cusack,billy bob thornton,connie nielsen,randy quaid,oliver platt","action, adventure, comedy, crime, drama, thriller",88 minutes
263,the polar express,2004.0,robert zemeckis,"peter scolari,nona gaye,eddie deezen,michael jeter,tom hanks",,
264,"the chronicles of narnia: the lion, the witch and the wardrobe",2005.0,andrew adamson,"tilda swinton,georgie henley,skandar keynes,william moseley,anna popplewell,liam neeson,ray winstone,dawn french,rupert everett","adventure, family, fantasy, science fiction",143 minutes
265,39 pounds of love,2005.0,dani menkin,,,
266,syriana,2005.0,stephen gaghan,"george clooney,matt damon,amanda peet,chris cooper,christopher plummer,max minghella,jeffrey wright","action, drama, romance, thriller",128 minutes
267,just friends,2005.0,roger kumble,"ryan reynolds,amy smart,anna faris,chris klein","comedy, drama, romance",96 minutes
268,three days of rain,2005.0,michael meredith,"peter falk,don meredith,blythe danner,joey bilow,michael santoro,penny allen,heather kafka,merle kennedy,erick avari,bill stockton,maggie walker",drama,98 minutes
