entity_id,Id,Title,Director,Year,Cast
94,b1785,the 8th plague,franklin guerrero jr,2006,"hollis zemany, leslie ann valenza, paul bugelski, jonathan rockett"
94,a2022,the 8th plague,franklin guerrero jr.,2006,"dj perry, leslie anne valenza, terry jernigan"
94,c2341,the 8th plague,franklin guerrero jr.,2006,"dj perry, leslie anne valenza, terry jernigan"
95,a112,deep dark canyon,abe levy,2013,"ted levine, spencer treat clark, nick eversman"
95,c601,deep dark canyon,abe levy,2013,"ted levine, spencer treat clark, nick eversman"
96,a1430,driven,renny harlin,2001,"sylvester stallone, kip pardue, til schweiger"
96,c3016,driven,renny harlin,2001,"sylvester stallone, kip pardue, til schweiger"
96,b1245,driven,renny harlin,2001,"sylvester stallone, burt reynolds, kip pardue, stacy edwards"
97,c930,man on a ledge,asger leth,2012,"sam worthington, elizabeth banks, jamie bell"
97,a194,man on a ledge,asger leth,2012,"sam worthington, elizabeth banks, jamie bell"
97,d2083,man on a ledge,asger leth,2012,"sam worthington,elizabeth banks,edward burns,jamie bell,genesis rodriguez,ed harris,kyra sedgwick"
97,b190,man on a ledge,asger leth,2012,"sam worthington, elizabeth banks, jamie bell, anthony mackie"
98,c3173,the art of war,christian duguay,2000,"wesley snipes, anne archer, maury chaykin"
98,b1015,the art of war,christian duguay,2000,"wesley snipes, anne archer, maury chaykin, marie matiko"
98,a1184,the art of war,christian duguay,2000,"wesley snipes, anne archer, maury chaykin"
99,c592,the last stand,jee-woon kim,2013,"arnold schwarzenegger, forest whitaker, johnny knoxville"
99,a2823,the last stand,jee-woon kim,2013,"arnold schwarzenegger, forest whitaker, johnny knoxville"
99,b2579,the last stand,kim jee-woon,2013,"arnold schwarzenegge..., forest whitaker, johnny knoxville, harry dean stanton"
99,d1803,the last stand,jee-woon kim,2013,"arnold schwarzenegger,forest whitaker,eduardo noriega,luis guzman,peter stormare,johnny knoxville"
100,c2095,resident evil: extinction,russell mulcahy,2007,"milla jovovich, ali larter, oded fehr"
100,b2332,resident evil: extinction,russell mulcahy,2007,"milla jovovich, oded fehr, ali larter, iain glen"
100,a2558,resident evil: extinction,russell mulcahy,2007,"milla jovovich, ali larter, oded fehr"
101,b2238,the hitcher,dave meyers,2007,"sean bean, sophia bush, zachary knighton, neal mcdonough"
101,c2104,the hitcher,dave meyers,2007,"sean bean, sophia bush, zachary knighton"
101,a2454,the hitcher,dave meyers,2007,"sean bean, sophia bush, zachary knighton"
102,a457,tron: legacy,joseph kosinski,2010,"jeff bridges, garrett hedlund, olivia wilde"
102,d2294,tron: legacy,joseph kosinski,2010,"garrett hedlund,olivia wilde,james frain"
102,c1460,tron: legacy,joseph kosinski,2010,"jeff bridges, garrett hedlund, olivia wilde"
103,c2444,underclassman,marcos siega,2005,"hugh bonneville, shawn ashmore, kelly hu"
103,b1764,underclassman,marcos siega,2005,"nick cannon, roselyn sanchez, shawn ashmore, angelo spizzirri"
103,a1999,underclassman,marcos siega,2005,"hugh bonneville, shawn ashmore, kelly hu"
104,a579,killer elite,gary mckendry,2011,"jason statham, clive owen, robert de niro"
104,b544,killer elite,gary mckendry,2011,"jason statham, clive owen, robert de niro, yvonne strahovski"
104,d2245,killer elite,gary mc,2011,"jason statham,clive owen,robert de niro,dominic purcell,aden young"
104,c1214,killer elite,gary mckendry,2011,"jason statham, clive owen, robert de niro"
105,a1507,the mummy returns,stephen sommers,2001,"brendan fraser, rachel weisz, john hannah"
105,c3033,the mummy returns,stephen sommers,2001,"brendan fraser, rachel weisz, john hannah"
105,b1310,the mummy returns,stephen sommers,2001,"brendan fraser, rachel weisz, john hannah, arnold vosloo"
106,c908,red dawn,dan bradley,2012,"chris hemsworth, isabel lucas, josh hutcherson"
106,b220,red dawn,dan bradley,2012,"chris hemsworth, josh peck, adrianne palicki, josh hutcherson"
106,d1898,red dawn,dan bradley,2012,"chris hemsworth,josh hutcherson,josh peck,isabel lucas,connor cruise,adrianne palicki,brett cullen"
106,a224,red dawn,dan bradley,2012,"chris hemsworth, isabel lucas, josh hutcherson"
107,c3176,shaft,john singleton,2000,"samuel l. jackson, vanessa williams, christian bale"
107,a1330,shaft,john singleton,2000,"samuel l. jackson, vanessa williams, christian bale"
107,b1152,shaft,john singleton,2000,"samuel l. jackson, vanessa l. williams, jeffrey wright, christian bale"
108,a1874,four brothers,john singleton,2005,"mark wahlberg, tyrese gibson, garrett hedlund"
108,b1645,four brothers,john singleton,2005,"mark wahlberg, tyrese gibson, andr benjamin, garrett hedlund"
108,c2506,four brothers,john singleton,2005,"mark wahlberg, tyrese gibson, garrett hedlund"
109,a2853,the mortal instruments: city of bones,harald zwart,2013,"lily collins, jamie campbell bower, robert sheehan"
109,d1499,the mortal instruments: city of bones,harald zwart,2013,"lily collins,jamie campbell bower,kevin zegers,jemima west,robert sheehan,jared harris,lena headey,aidan turner,godfrey gao"
109,c591,the mortal instruments: city of bones,harald zwart,2013,"lily collins, jamie campbell bower, robert sheehan"
110,b2534,homefront,gary fleder,2013,"jason statham, james franco, winona ryder, kate bosworth"
110,c690,homefront,gary fleder,2013,"jason statham, james franco, winona ryder"
110,a2774,homefront,gary fleder,2013,"jason statham, james franco, winona ryder"
110,d1416,homefront,gary fleder,2013,"james franco,jason statham,winona ryder,rachelle lefevre,kate bosworth"
111,b1458,hidalgo,joe johnston,2004,"viggo mortensen, zuleikha robinson, omar sharif, louise lombard"
111,a1675,hidalgo,joe johnston,2004,"viggo mortensen, omar sharif, zuleikha robinson"
111,c2588,hidalgo,joe johnston,2004,"viggo mortensen, omar sharif, zuleikha robinson"
112,b999,whiteout,dominic sena,2009,"kate beckinsale, gabriel macht, tom skerritt, columbus short"
112,c1680,whiteout,dominic sena,2009,"kate beckinsale, gabriel macht, tom skerritt"
112,a1076,whiteout,dominic sena,2009,"kate beckinsale, gabriel macht, tom skerritt"
113,b860,dragonball evolution,james wong,2009,"justin chatwin, james marsters, jamie chung, emmy rossum"
113,c1738,dragonball: evolution,james wong,2009,"justin chatwin, james marsters, yun-fat chow"
113,a923,dragonball: evolution,james wong,2009,"justin chatwin, james marsters, yun-fat chow"
114,b1643,flightplan,robert schwentke,2005,"jodie foster, peter sarsgaard, sean bean, kate beahan"
114,a1872,flightplan,robert schwentke,2005,"jodie foster, peter sarsgaard, sean bean"
114,c2487,flightplan,robert schwentke,2005,"jodie foster, peter sarsgaard, sean bean"
115,a2867,pain & gain,michael bay,2013,"mark wahlberg, dwayne johnson, anthony mackie"
115,c634,pain & gain,michael bay,2013,"mark wahlberg, dwayne johnson, anthony mackie"
115,b2619,pain & gain,michael bay,2013,"mark wahlberg, anthony mackie, ed harris, rob corddry"
115,d1711,pain & gain,michael bay,2013,"mark wahlberg,rebel wilson,dwayne johnson,ken jeong,ed harris,anthony mackie,tony shalhoub,rob corddry"
116,c2601,cellular,david r. ellis,2004,"kim basinger, chris evans, jason statham"
116,a1622,cellular,david r. ellis,2004,"kim basinger, chris evans, jason statham"
116,b1407,cellular,david r. ellis,2004,"kim basinger, jason statham, chris evans, william h. macy"
117,a1724,never die alone,ernest r. dickerson,2004,"dmx, david arquette, michael ealy"
117,c2621,never die alone,ernest r. dickerson,2004,"dmx, david arquette, michael ealy"
117,b1506,never die alone,ernest r. dickerson,2004,"dmx, david arquette, michael ealy, reagan gomez-preston"
118,c2623,agent cody banks 2: destination london,kevin allen,2004,"frankie muniz, anthony anderson, hannah spearritt"
118,b1381,agent cody banks 2: destination london,kevin allen,2004,"frankie muniz, anthony anderson, hannah spearritt, cynthia stevenson"
118,a1590,agent cody banks 2: destination london,kevin allen,2004,"frankie muniz, anthony anderson, hannah spearritt"
119,b1175,u-571,jonathan mostow,2000,"matthew mcconaughey, bill paxton, harvey keitel, jake weber"
119,a1356,u-571,jonathan mostow,2000,"matthew mcconaughey, bill paxton, harvey keitel"
119,c3166,u-571,jonathan mostow,2000,"matthew mcconaughey, bill paxton, harvey keitel"
120,c1211,a lonely place to die,julian gilbey,2011,"alec newman, ed speleers, melissa george"
120,a2258,a lonely place to die,julian gilbey,2011,"alec newman, ed speleers, melissa george"
121,d3057,beowulf,robert zemeckis,2007,"ray winstone,anthony hopkins,john malkovich,brendan gleeson,crispin glover,angelina jolie"
121,c2098,beowulf,robert zemeckis,2007,"ray winstone, crispin glover, angelina jolie"
121,a1117,beowulf,robert zemeckis,2007,"ray winstone, crispin glover, angelina jolie"
121,b2162,beowulf,robert zemeckis,2007,"ray winstone, anthony hopkins, john malkovich, robin wright"
122,b791,vantage point,pete travis (ii),2008,"dennis quaid, matthew fox, forest whitaker, sigourney weaver"
122,c1906,vantage point,pete travis,2008,"dennis quaid, forest whitaker, matthew fox"
122,a847,vantage point,pete travis,2008,"dennis quaid, forest whitaker, matthew fox"
123,a371,the karate kid,john g. avildsen,1984,"ralph macchio, pat morita, elisabeth shue"
123,c5153,the karate kid,john g. avildsen,1984,"ralph macchio, pat morita, elisabeth shue"
124,a1355,turn it up,robert adetuyi,2000,"pras michel, ja rule, jason statham"
124,c3224,turn it up,robert adetuyi,2000,"pras michel, ja rule, jason statham"
124,b1174,turn it up,robert adetuyi,2000,"pras, ja rule, vondie curtis-hall, jason statham"
125,a1693,ladder 49,jay russell,2004,"joaquin phoenix, john travolta, jacinda barrett"
125,c2615,ladder 49,jay russell,2004,"joaquin phoenix, john travolta, jacinda barrett"
125,b1478,ladder 49,jay russell,2004,"joaquin phoenix, john travolta, jacinda barrett, robert patrick"
126,a384,legion,scott stewart,2010,"paul bettany, dennis quaid, charles s. dutton"
126,c1449,legion,scott stewart,2010,"paul bettany, dennis quaid, charles s. dutton"
126,b365,legion,scott stewart,2010,"paul bettany, lucas black, tyrese gibson, adrianne palicki"
127,c2596,man on fire,tony scott,2004,"denzel washington, christopher walken, dakota fanning"
127,a1702,man on fire,tony scott,2004,"denzel washington, christopher walken, dakota fanning"
127,b1486,man on fire,tony scott,2004,"denzel washington, dakota fanning, marc anthony, radha mitchell"
128,c2640,national treasure,jon turteltaub,2004,"nicolas cage, diane kruger, justin bartha"
128,a1723,national treasure,jon turteltaub,2004,"nicolas cage, diane kruger, justin bartha"
129,d2420,the last airbender,m. night shyamalan,2010,"noah ringer,dev patel,nicola peltz,jackson rathbone,shaun toub,aasif mandvi,cliff curtis"
129,b360,the last airbender,m. night shyamalan,2010,"noah ringer, dev patel, nicola peltz, jackson rathbone"
129,c1433,the last airbender,m. night shyamalan,2010,"noah ringer, nicola peltz, jackson rathbone"
129,a378,the last airbender,m. night shyamalan,2010,"noah ringer, nicola peltz, jackson rathbone"
130,a867,12 rounds,renny harlin,2009,"john cena, ashley scott, aidan gillen"
130,c1756,12 rounds,renny harlin,2009,"john cena, ashley scott, aidan gillen"
131,b2646,riddick,david twohy,2013,"vin diesel, matt nable, karl urban, katee sackhoff"
131,a2898,riddick,david twohy,2013,"vin diesel, karl urban, katee sackhoff"
131,c581,riddick,david twohy,2013,"vin diesel, karl urban, katee sackhoff"
131,d1496,riddick,david twohy,2013,"vin diesel,karl urban,katee sackhoff,jordi mollà,bokeem woodbine,nolan gerard funk,noah danby,neil napier,dave bautista"
132,d2320,faster,george tillman jr,2010,
132,a331,faster,george tillman jr.,2010,"dwayne johnson, billy bob thornton, maggie grace"
132,c1537,faster,george tillman jr.,2010,"dwayne johnson, billy bob thornton, maggie grace"
133,a2832,little feet,alexandre rockwell,2014,"lana rockwell, nico rockwell, rene cuante-bautista"
133,b2588,little feet,alexandre rockwell,2014,"lana rockwell, nico rockwell, rene cuante-bautista"
134,a9,act of valor,mike mccoy,2012,"alex veadov, roselyn sanchez, nestor serrano"
134,c935,act of valor,mike mccoy,2012,"alex veadov, roselyn sanchez, nestor serrano"
134,b10,act of valor,mike mccoy,2012,"roselyn sanchez, jason cottle, alex veadov, nestor serrano"
134,d2054,act of valor,"mike mccoy,scott waugh",2012,roselyn sanchez
135,a2455,hitman,xavier gens,2007,"timothy olyphant, dougray scott, olga kurylenko"
135,c2119,hitman,xavier gens,2007,"timothy olyphant, dougray scott, olga kurylenko"
135,d3071,hitman,xavier gens,2007,"dougray scott,olga kurylenko,robert knepper,ulrich thomsen"
136,a651,tower heist,brett ratner,2011,"eddie murphy, ben stiller, casey affleck"
136,c1166,tower heist,brett ratner,2011,"eddie murphy, ben stiller, casey affleck"
136,b611,tower heist,brett ratner,2011,"ben stiller, eddie murphy, casey affleck, alan alda"
136,d2191,tower heist,brett ratner,2011,"ben stiller,eddie murphy,casey affleck,alan alda,matthew,tea leoni,michael pena,gabourey sidibe,judd hirsch"
137,c3169,highlander: endgame,douglas aarniokoski,2000,"christopher lambert, adrian paul, bruce payne"
137,a1250,highlander: endgame,douglas aarniokoski,2000,"christopher lambert, adrian paul, bruce payne"
137,b1078,highlander: endgame,doug aarniokoski,2000,"christopher lambert, adrian paul, bruce payne, lisa barbuscia"
138,c1196,kung fu panda 2,jennifer yuh,2011,"jack black, angelina jolie, jackie chan"
138,a580,kung fu panda 2,jennifer yuh,2011,"jack black, angelina jolie, jackie chan"
138,b545,kung fu panda 2,jennifer yuh,2011,"jack black, angelina jolie, dustin hoffman, gary oldman"
139,b707,jumper,doug liman,2008,"hayden christensen, jamie bell, samuel l. jackson, rachel bilson"
139,a756,jumper,doug liman,2008,"hayden christensen, samuel l. jackson, jamie bell"
139,d3119,jumper,doug liman,2008,"hayden christensen,jamie bell,rachel bison,dine lane,samuel l. jackson,michael rooker"
139,c1923,jumper,doug liman,2008,"hayden christensen, samuel l. jackson, jamie bell"
140,c738,the heat,paul feig,2013,"sandra bullock, michael mcdonald, melissa mccarthy"
140,a2762,the heat,paul feig,2013,"sandra bullock, michael mcdonald, melissa mccarthy"
140,d1649,the heat,paul feig,2013,"demián bichir,taran killam,michael rapaport,jane curtin"
140,b2528,the heat,paul feig,2013,"sandra bullock, melissa mccarthy, marlon wayans, demian bichir"
141,c2084,highlander: the source,brett leonard,2007,"adrian paul, thekla reuten, cristian solimeno"
141,a2452,highlander: the source,brett leonard,2007,"adrian paul, thekla reuten, cristian solimeno"
142,c3210,the way of the gun,christopher mcquarrie,2000,"ryan phillippe, benicio del toro, juliette lewis"
142,a1365,the way of the gun,christopher mcquarrie,2000,"ryan phillippe, benicio del toro, juliette lewis"
142,b1184,the way of the gun,christopher mcquarrie,2000,"ryan phillippe, benicio del toro, james caan, juliette lewis"
143,b501,fast five,justin lin,2011,"vin diesel, paul walker, jordana brewster, tyrese gibson"
143,c1244,fast five,justin lin,2011,"vin diesel, paul walker, dwayne johnson"
143,a533,fast five,justin lin,2011,"vin diesel, paul walker, dwayne johnson"
144,a2976,zombie hunter,k. king,2013,"danny trejo, martin copping, clare niederpruem"
144,c748,zombie hunter,k. king,2013,"danny trejo, martin copping, clare niederpruem"
145,c3174,charlie's angels,mcg,2000,"cameron diaz, drew barrymore, lucy liu"
145,a1209,charlie's angels,mcg,2000,"cameron diaz, drew barrymore, lucy liu"
146,c936,lockout,james mather,2012,"guy pearce, maggie grace, peter stormare"
146,a184,lockout,james mather,2012,"guy pearce, maggie grace, peter stormare"
146,d2027,lockout,"stephen st. legal,james mather",2012,"guy pearce,maggie grace,vincent regan,peter hudson,peter stormare"
147,a2546,pirates of the caribbean: at world's end,gore verbinski,2007,"johnny depp, orlando bloom, keira knightley"
147,c2101,pirates of the caribbean: at world's end,gore verbinski,2007,"johnny depp, orlando bloom, keira knightley"
148,b610,the three musketeers,paul w.s. anderson,2011,"logan lerman, orlando bloom, milla jovovich, christoph waltz"
148,a650,the three musketeers,paul w.s. anderson,2011,"logan lerman, matthew macfadyen, ray stevenson"
148,c1223,the three musketeers,paul w.s. anderson,2011,"logan lerman, matthew macfadyen, ray stevenson"
