ID,Title,Director,Cast,Genre
c312,killers,kimo stamboel,"kazuki kitamura, oka antara, rin takanashi","action, crime, drama"
c313,open windows,nacho vigalondo,"sasha grey, elijah wood, neil maskell","action, crime, thriller"
c314,undying dreams,ash kohan,"ash kohan, mark naji, iyad hajjaj","action, drama, war"
c315,a grim becoming,adam r. steigert,"bill oberst jr., melantha blackthorne, jessica cameron","action, comedy, horror"
c316,taken 3,olivier megaton,"liam neeson, forest whitaker, maggie grace","action, thriller"
c317,son of a gun,julius avery,"ewan mcgregor, brendan kerkvliet, brenton thwaites","action, crime, drama"
c318,the american gandhi,joseph mungra,"james patrick stuart, jim storm, rajesh vivek","action, drama, thriller"
c319,happy new year,farah khan,"shah rukh khan, deepika padukone, abhishek bachchan","action, comedy, crime"
c320,left behind,vic armstrong,"nicolas cage, lea thompson, cassi thomson","action, sci-fi, thriller"
c321,alien outpost,jabbar raisani,"adrian paul, brandon auret, rick ravanello","action, sci-fi, thriller"
c322,field of lost shoes,sean mcnamara,"lauren holly, luke benward, jason isaacs","action, drama, war"
c323,abducted,mark harris,"mark harris, anna nightingale, honor kneafsey","action, thriller"
c324,bullet,nick lyon,"danny trejo, torsten voges, jonathan banks","action, crime, thriller"
c325,brush with danger,livi zheng,"ken zheng, livi zheng, nikita breznikov","action, drama, thriller"
c326,starship: rising,neil johnson,"darren jacobs, emii, brooke lewis","action, sci-fi"
c327,poker night,greg francis,"beau mirchoff, ron perlman, giancarlo esposito","action, crime, thriller"
c328,holiday,a.r. murugadoss,"akshay kumar, sonakshi sinha, freddy daruwala","action, drama, mystery"
c329,plastic,julian gilbey,"ed speleers, will poulter, alfie allen","action, comedy, crime"
c330,iceman,wing-cheong law,"donnie yen, baoqiang wang, shengyi huang","action, comedy, history"
c331,the last survivors,thomas s. hammock,"haley lu richardson, booboo stewart, max charles","action, thriller"
c332,bordering on bad behavior,jac mulder,"tom sizemore, bernard curry, oz zehavi","action, comedy, drama"
c333,yaan,ravi k. chandran,nan,"action, thriller"
c334,gulaab gang,soumik sen,"madhuri dixit, juhi chawla, divya jagdale","action, drama"
c335,gunday,ali abbas zafar,"ranveer singh, arjun kapoor, priyanka chopra","action, crime, drama"
c336,starship: apocalypse,neil johnson,"darren jacobs, emii, brooke lewis","action, sci-fi"
c337,karma cartel,vinod bharathan,"sabumon abdusamad, madan babu, joseph chakola","action, comedy, drama"
c338,'71,yann demange,"jack o'connell, sam reid, sean harris","action, drama, thriller"
c339,time to kill,brian williams,"paul arnone, cassandra baun, christine carollo","action, horror, thriller"
c340,queen of the mountains,sadyk sher-niyaz,"elina abai kyzy, nasira mambetova, aziz muradillayev","action, biography, drama"
c342,fist of the dragon,antony szeto,"josh thomson, juju chan, ellary porterfield",action
c343,april rain,luciano saber,"deniz akdeniz, brittany beery, dragos beldie",action
c344,jilla,r.t. neason,"mohanlal, vijay, kajal agarwal","action, drama, thriller"
c345,young ones,jake paltrow,"nicholas hoult, kodi smit-mcphee, michael shannon","action, drama, sci-fi"
c346,i am soldier,ronnie thompson,"tom hughes, noel clarke, alex reid","action, thriller, war"
c347,p-51 dragon fighter,mark atkins,"scott martin, stephanie beran, ross brooks","action, fantasy, sci-fi"
c348,tell,j.m.r. luna,"milo ventimiglia, katee sackhoff, jason lee","action, crime, drama"
c349,he who dares,paul tanter,"tom benedict knight, simon phillips, christina bellavia","action, crime, thriller"
c350,hot bath an' a stiff drink,matthew gratzner,"jeffery patterson, timothy v. murphy, mirelly taylor","action, family, western"
c351,main tera hero,david dhawan,"nargis fakhri, salman khan, varun dhawan","action, comedy, romance"
c352,no weapon shall prosper,michael lemelle,"april marcell, aries marvin uzzle, ryan harrington","action, drama, romance"
c353,circus of the dead,billy 'bloody bill' pon,"bill oberst jr., parrish randall, chanel ryan","action, horror, thriller"
c354,jack strong,wladyslaw pasikowski,"marcin dorocinski, maja ostaszewska, patrick wilson","action, biography, crime"
c355,the next generation: patlabor,mamoru oshii,"erina mano, toshio kakei, seiji fukushi","action, sci-fi"
c356,the hybrid,billy o'brien,"john lynch, morjana alaoui, craig conway","action, sci-fi"
c357,spider man: lost cause,joey lever,"joey lever, craig ellis, teravis ward","action, comedy, drama"
c358,crows explode,toshiaki toyoda,"elly, motoki fukami, masahiro higashide",action
c359,the posthuman project,kyle william roberts,"kyle whalen, collin place, lindsay sawyer","action, adventure, comedy"
c360,campin' buddies,tom logan,"don most, victoria jackson, tom lester","action, comedy"
c361,22 minuty,vasily serikov,"sergey aprelskiy, vladimir blagoy, vladislav demin","action, crime"
c362,lucy,luc besson,"scarlett johansson, morgan freeman, min-sik choi","action, sci-fi, thriller"
c363,the war i knew,ian vernon,"paul harrison, guy wills, adam woodward","action, drama, war"
c364,convict,david field and george basha,"george basha, richard green, brian ellison","action, crime, drama"
c365,jurassic city,sean cain,"ray wise, kevin gage, dana melanie","action, sci-fi, thriller"
c366,bang bang,siddharth anand,"hrithik roshan, katrina kaif, pavan malhotra","action, adventure, comedy"
c367,puncture wounds,giorgio serafini,"cung le, dolph lundgren, vinnie jones","action, drama"
c368,american heist,sarik andreasyan,"hayden christensen, adrien brody, jordana brewster","action, crime, drama"
c369,blood mercury,len kabasinski,"len kabasinski, deborah dutch, jennifer louise bardsley","action, horror, sci-fi"
c370,a most violent year,j.c. chandor,"oscar isaac, jessica chastain, david oyelowo","action, crime, drama"
c371,wayward: the prodigal son,rob diamond,"landon henneman, blake webb, rob diamond","action, drama, romance"
c372,legacy of thorn,mj dixon,"jade wallis, mem ferda, paris rivers","action, horror"
c373,throwback,travis bain,"shawn brack, anthony ring, melanie serafin","action, adventure, horror"
c374,run like hell,james thomas,"dave finn, canyon prince, robyn buck","action, horror, thriller"
c375,kung fu killer,teddy chan,"donnie yen, baoqiang wang, charlie yeung","action, thriller"
c376,the anomaly,noel clarke,"noel clarke, ian somerhalder, brian cox","action, sci-fi, thriller"
c377,the breaking point,james c. hunter,"erik grey, diana lovell, reggie peters","action, crime, drama"
c378,drive hard,brian trenchard-smith,"john cusack, thomas jane, zoe ventoura","action, comedy, crime"
c379,kundo: age of the rampant,jong-bin yun,"jung-woo ha, dong-won kang, sung-min lee","action, drama"
c380,die mamba,ali samadi ahadi,"michael niavarani, christoph maria herbst, melika foroutan","action, comedy"
c381,the purge: anarchy,james demonaco,"frank grillo, carmen ejogo, zach gilford","action, horror, sci-fi"
c382,aagadu,sreenu vaitla,"mahesh babu, tamannaah bhatia, sonu sood","action, comedy, drama"
c383,guardian angel,vahik pirhamzei,"vahik pirhamzei, bokeem woodbine, justine wachsberger","action, drama"
c384,shongram,munsur ali,"anupam kher, asia argento, amaan reza","action, drama, history"
c386,water wars,cirio h. santiago,nan,action
c387,not my day,peter thorwarth,"moritz bleibtreu, axel stein, jasmin gerat","action, adventure, comedy"
c388,apokalips x,mamat khalid,"farid kamil, jehan miskin, peter davis","action, sci-fi"
c389,ninja immovable heart,rob baard,"rob baard, roger neave, danny glover","action, drama"
c390,fatal instinct,luciano saber,"ivan sergei, richard burgi, drew fuller",action
c391,throwdown,timothy woodward jr.,"timothy woodward jr., mischa barton, vinnie jones","action, thriller"
c392,manja pai,raghavan,nan,"action, comedy, drama"
c393,ninja apocalypse,lloyd lee barnett,"christian oliver, les brandt, cary-hiroyuki tagawa","action, fantasy, horror"
c394,violet,bas devos,"cesar de sutter, koen de sutter, mira helmer","action, drama, family"
c395,6 bullets to hell,tanner beard,"tanner beard, crispian belfrage, russell quinn cummings","action, adventure, western"
c396,sector 4: extraction,olivier gruner,"eric roberts, olivier gruner, jeff jay","action, war"
c397,vychislitel,dmitriy grachev,"vladas bagdonas, sergey chikhachyov, anna chipovskaya","action, sci-fi, thriller"
c398,persecuted,benjamin bondar,"joshua m. bott, john herzog, nikita bogolyubov","action, drama"
c399,the last one,lee thongkham,"luis valladares, benjamin bernard, kim santiago","action, adventure, fantasy"
c400,light from the darkroom,lance mcdaniel,"lymari nadal, patricia de leon, steven michael quezada","action, drama, thriller"
c401,bad city,carl bessai,"aaron brooks, dustin milligan, amanda crew","action, comedy, crime"
c402,unsullied,simeon rice,"rusty joiner, murray gray, james gaudioso","action, horror, thriller"
c403,gun woman,kurando mitsutake,"asami, kairi narita, noriaki kamata","action, thriller"
c404,heropanti,sabir khan,"tiger shroff, kriti sanon, parth akerkar","action, romance"
c405,race gurram,reddy surender,"shaam, ali, allu arjun","action, comedy, romance"
c406,asphalt angels,christopher krueger,"justine renee, john c. epperson, jenna rains",action
c407,the don of dons,robert j. escandon,"tremain brown, robert j. escandon, steven galarce",action
c408,awesome asian bad guys,stephen dypiangco,"stephen dypiangco, patrick epino, tamlyn tomita","action, comedy"
c409,caped crusader: the dark hours,ramsey eassa,"jasmin st. claire, noel ramos, lin hultgren","action, crime, drama"
c410,we still kill the old way,sacha bennett,"ian ogilvy, alison doody, christopher ellison","action, crime"
c411,science team,drew bolduc,"vito trigo, richard spencer, emily marsh","action, comedy, horror"
c412,the villain,mohit suri,"sidharth malhotra, shraddha kapoor, riteish deshmukh","action, crime, drama"
c413,mission air,mike norris,"jamie kennedy, tom arnold, alexandria deberry",action
c414,maanikya,sudeep,"v. ravichandran, sudeep, ramya krishnan","action, comedy, crime"
c415,tiger & bunny: the rising,yoshitomo yonetani,"henry dittman, hiroaki hirata, yuri lowenthal","animation, action, adventure"
c416,allies,dominic burns,"julian ovenden, chris reilly, matt willis","action, drama, war"
c417,misfire,r. ellis frazier,"gary daniels, vannessa vasquez, michael greco","action, crime"
c418,palmdale,erich kemp,"lackos, olivia preciado, matt callahan","action, crime, drama"
c419,morning star,luca boni,"adrian bouchet, mike mitchell, daniel vivian","action, adventure, fantasy"
c420,free fall,malek akkad,"d.b. sweeney, sarah butler, malcolm mcdowell","action, drama, thriller"
c421,last flight,vincent zhou,"ed westwick, zhu zhu, leon lee","action, thriller"
c422,revolver rani,sai kabir,"kangana ranaut, vir das, zakir hussain","action, comedy, crime"
c423,survivor,john lyde,"danielle chuchran, kevin sorbo, rocky myers","action, adventure, fantasy"
c424,unspeakable indiscretions,eric b. ramsey,"jomar adams, zaire adams, keith burke","action, crime, drama"
c425,future justice,richard griffin,"nathaniel sylva, aaron andrade, steven o'broin","action, sci-fi"
c426,la apocalypse,michael j. sarna,"david cade, gina holden, christopher judge","action, sci-fi, thriller"
c427,brotherhood,alfredo torella,"jeff caponigro, alfredo torella, gianluca torella","action, drama, family"
c428,ugramm,prashanth neel,"sri murali, haripriya, thilak shekar","action, drama, thriller"
c429,veeram,siva,"ajith kumar, tamannaah bhatia, vidharth","action, family"
c430,sleeping beauty,rene perez,"jenny allford, robert amstler, gemma donato","action, adventure, drama"
c431,one shot,john lyde,"adam abram, nichelle aiden, bailee mykell cowperthwaite","action, sci-fi"
c432,charlie mantle,fred carpenter,"robert funaro, armand assante, sean young",action
c433,kanyamakan,said c. naciri,"mohamed elachi, sarah kazemy, affif ben badra","action, adventure"
c434,kill dil,shaad ali,"ranveer singh, ali zafar, parineeti chopra","action, crime, drama"
c435,the last saint,rene naufahu,"beulah koale, calvin tuteao, joseph naufahu","action, crime, drama"
c436,apocalypse pompeii,ben demaree,"adrian paul, jhey castles, georgina beedle","action, adventure"
c437,android cop,mark atkins,"michael jai white, kadeem hardison, randy wayne","action, sci-fi"
c438,nirvana: a gangster odissey,tiago p. de carvalho,"carlos areia, paulo azevedo, frederico barata","action, biography, comedy"
c439,o21,jami,"shaan shahid, ayub khoso, aamina sheikh","action, thriller, war"
c440,the dead lands,toa fraser,"james rolleston, lawrence makoare, te kohe tuhaka",action
c441,mythica: a quest for heroes,anne k. black,"melanie stone, adam johnson, jake stormoen","action, adventure, fantasy"
c442,as the light goes out,chi-kin kwok,"nicholas tse, shawn yue, simon yam","action, drama"
c443,lifetime,paul t.t. easter,"lesley easter, paul t.t. easter, brooke lay","drama, action"
c444,airplane vs. volcano,james kondelik,"dean cain, robin givens, tamara goodwin","action, sci-fi"
c445,pi zi ying xiong 2,yueh-hsun tsai,nan,action
c446,disaster l.a.,turner clay,"tansy alexander, garrett bales, tasha dixon","action, horror, sci-fi"
c447,capital punishment,uwe boll,"brendan fletcher, lochlyn munro, mike dopud","action, crime, thriller"
c448,the dead the damned and the darkness,rene perez,"robert tweten, iren levy, john j. welsh","action, horror, thriller"
c449,cat run 2,john stockwell,"scott mechlowicz, alphonso mcauley, winter ave zoli","action, comedy"
c450,tekken: kazuya's revenge,wych kaosayananda,"kane kosugi, cary-hiroyuki tagawa, rade serbedzija",action
c451,88,april mullen,"katharine isabelle, christopher lloyd, tim doiron","action, thriller"
c452,z storm,david lam,"louis koo, ka tung lam, dada chan","action, crime"
c453,rise of the legend,roy hin yeung chow,"sammo kam-bo hung, eddie peng, luodan wang","action, biography, drama"
c454,full english breakfast,manish patel,"dave courtney, lucy drive, jerry anderson","action, crime, mystery"
c455,the fatal encounter,j.q. lee,"hyun bin, jae-yeong jeong, jung-suk jo","action, drama"
c456,2047: sights of death,alessandro capone,"danny glover, daryl hannah, michael madsen","action, sci-fi, thriller"
c457,10.0 earthquake,david gidali,"chasty ballesteros, henry ian cusick, jeffrey jones","action, comedy"
c458,mardaani,pradeep sarkar,"rani mukerji, tahir raj bhasin, gautam babbar","action, drama, thriller"
c459,hercules reborn,nick lyon,"john hennigan, christian oliver, marcus shirock","action, adventure"
c460,not another zombie movie....about the living dead,jack johnson,"jay davis, harold dennis, will cummings iii","action, comedy, horror"
