ID,ID,Title,Year,Director,Cast,Genre,Duration
a-1861,965,the dying gaul,2005.0,craig lucas,peter sarsgaard^campbell scott^patricia clarkson,drama,101 min
a-1862,966,elektra,2005.0,rob bowman,jennifer garner^goran visnjic^will yun lee,action^crime^fantasy^thriller,97 min
a-1863,967,elizabethtown,2005.0,cameron crowe,orlando bloom^kirsten dunst^susan sarandon,comedy^drama^romance,123 min
a-1864,968,enron: the smartest guys in the room,2005.0,alex gibney,john beard^tim belden^barbara boxer,documentary,110 min
a-1865,969,everything is illuminated,2005.0,liev schreiber,elijah wood^eugene hutz^boris leskin,comedy^drama,106 min
a-1866,970,the exorcism of emily rose,2005.0,scott derrickson,laura linney^tom wilkinson^shohreh aghdashloo,drama^horror^thriller,119 min
a-1867,971,the family stone,2005.0,thomas bezucha,dermot mulroney^sarah jessica parker^claire danes,comedy^drama^romance,103 min
a-1868,972,fantastic four,2015.0,josh trank,miles teller^kate mara^michael b. jordan,action^adventure^sci-fi,100 min
a-1869,973,favela rising,2006.0,matt mochary,andre luis azevedo^jose junior^michele moraes,documentary,80 min
a-1870,974,fever pitch,2005.0,bobby farrelly,drew barrymore^jimmy fallon^jason spevack,comedy^drama^romance^sport,104 min
a-1871,975,first descent,2005.0,kemp curly,shawn farmer^terje hã¥konsen^nick perata,documentary^sport,110 min
a-1872,976,flightplan,2005.0,robert schwentke,jodie foster^peter sarsgaard^sean bean,action^drama^mystery^thriller,98 min
a-1873,977,the fog,2005.0,rupert wainwright,tom welling^maggie grace^selma blair,horror,100 min
a-1874,978,four brothers,2005.0,john singleton,mark wahlberg^tyrese gibson^garrett hedlund,action^crime^drama^mystery^thriller,109 min
a-1875,979,frankenstein vs. the creature from blood cove,2005.0,william winckler,g. larry butler^william winckler^dezzirae ascalon,horror,90 min
a-1876,980,fun with dick and jane,2005.0,dean parisot,jim carrey^tã©a leoni^alec baldwin,comedy^crime,90 min
a-1877,981,the game of their lives,2005.0,david anspaugh,wes bentley^gerard butler^gavin rossdale,drama^history^sport,101 min
a-1878,982,get rich or die tryin',2005.0,jim sheridan,50 cent^joy bryant^adewale akinnuoye-agbaje,biography^crime^drama^music,117 min
a-1879,983,goal,2007.0,kamal,rajith menon^aksha pardasany^aksha pardesi,drama^romance^sport,
a-1880,984,the gospel,2005.0,rob hardy,boris kodjoe^nona gaye^idris elba,drama^music,105 min
a-1881,985,guess who,2005.0,kevin rodney sullivan,ashton kutcher^bernie mac^zoe saldana,comedy^romance,105 min
a-1882,986,the great raid,2005.0,john dahl,benjamin bratt^joseph fiennes^james franco,action^drama^war,132 min
a-1883,987,the greatest game ever played,2005.0,bill paxton,shia labeouf^stephen dillane^elias koteas,drama^history^sport,120 min
a-1884,988,green street hooligans,2005.0,lexi alexander,elijah wood^charlie hunnam^claire forlani,crime^drama^sport,109 min
a-1885,989,grizzly man,2005.0,werner herzog,timothy treadwell^amie huguenard^werner herzog,documentary^biography,103 min
a-1886,990,harry potter and the goblet of fire,2005.0,mike newell,daniel radcliffe^emma watson^rupert grint,adventure^family^fantasy^mystery,157 min
a-1887,991,her minor thing,2005.0,charles matthau,estella warren^christian kane^michael weatherly,comedy^romance,91 min
a-1888,992,herbie fully loaded,2005.0,angela robinson,lindsay lohan^michael keaton^cheryl hines,adventure^comedy^family^fantasy^romance^sport,101 min
a-1889,993,hide and seek,2005.0,john polson,robert de niro^dakota fanning^famke janssen,horror^mystery^thriller,101 min
a-1890,994,a history of violence,2005.0,david cronenberg,viggo mortensen^maria bello^ed harris,crime^drama^thriller,96 min
a-1891,995,hitch,2005.0,andy tennant,will smith^eva mendes^kevin james,comedy^romance,118 min
a-1892,996,the hitchhiker's guide to the galaxy,2005.0,garth jennings,martin freeman^yasiin bey^sam rockwell,adventure^comedy^sci-fi,109 min
a-1893,997,hoodwinked!,2006.0,cory edwards,anne hathaway^glenn close^patrick warburton,animation^comedy^family,80 min
a-1894,998,hostage,2005.0,florent-emilio siri,bruce willis^kevin pollak^serena scott thomas,crime^drama^mystery^thriller,113 min
a-1895,999,hostel,2006.0,eli roth,jay hernandez^derek richardson^eythor gudjonsson,horror,94 min
a-1896,1000,house of d,2005.0,david duchovny,david duchovny^tã©a leoni^robin williams,comedy^drama,97 min
a-1897,1001,house of wax,2005.0,jaume collet-serra,chad michael murray^paris hilton^elisha cuthbert,horror^thriller,113 min
a-1898,1002,hustle & flow,2005.0,craig brewer,terrence howard^ludacris^anthony anderson,crime^drama^music,116 min
a-1899,1003,the ice harvest,2005.0,harold ramis,john cusack^billy bob thornton^connie nielsen,comedy^crime^drama^thriller,92 min
a-1900,1004,ice princess,2005.0,tim fywell,michelle trachtenberg^kim cattrall^trevor blumas,comedy^drama^family^sport,98 min
a-1901,1005,in her shoes,2005.0,curtis hanson,toni collette^cameron diaz^shirley maclaine,comedy^drama^romance,130 min
a-1903,1006,inside deep throat,2005.0,fenton bailey,linda lovelace^harry reems^dennis hopper,documentary^biography^history,92 min
a-1904,1007,intermedio,2005.0,andrew lauer,edward furlong^steve railsback^cerina vincent,horror^thriller,85 min
a-1905,1008,the interpreter,2005.0,sydney pollack,nicole kidman^sean penn^catherine keener,mystery^thriller,128 min
a-1906,1009,into the blue,2005.0,john stockwell,paul walker^jessica alba^scott caan,action^adventure^crime^thriller,110 min
a-1907,1010,the island,2005.0,michael bay,scarlett johansson^ewan mcgregor^djimon hounsou,action^adventure^sci-fi^thriller,136 min
a-1908,1011,the jacket,2005.0,john maybury,adrien brody^keira knightley^daniel craig,drama^horror^mystery^sci-fi^thriller,103 min
a-1909,1012,jarhead,2005.0,sam mendes,jake gyllenhaal^jamie foxx^lucas black,drama^war,125 min
a-1910,1013,juno,2007.0,jason reitman,ellen page^michael cera^jennifer garner,comedy^drama^romance,96 min
a-1911,1014,just friends,2005.0,roger kumble,ryan reynolds^amy smart^anna faris,comedy^romance,96 min
a-1912,1015,just like heaven,2005.0,mark waters,reese witherspoon^mark ruffalo^donal logue,comedy^fantasy^romance,95 min
a-1913,1016,kicking & screaming,2005.0,jesse dylan,will ferrell^robert duvall^josh hutcherson,comedy^family^romance^sport,95 min
a-1914,1017,take me home tonight,2011.0,michael dowse,topher grace^anna faris^dan fogler,comedy^drama^romance,97 min
a-1915,1018,king kong,2005.0,peter jackson,naomi watts^jack black^adrien brody,action^adventure^drama^romance,187 min
a-1916,1019,king's ransom,2005.0,jeffrey w. byrd,anthony anderson^kellita smith^jay mohr,comedy^crime,95 min
a-1917,1020,kingdom of heaven,2005.0,ridley scott,orlando bloom^eva green^liam neeson,action^adventure^drama^history^war,144 min
a-1918,1021,kiss kiss bang bang,2005.0,shane black,robert downey jr.^val kilmer^michelle monaghan,comedy^crime^mystery,103 min
a-1919,1022,the l.a. riot spectacular,2006.0,marc klasfeld,snoop dogg^t.k. carter^charles s. dutton,comedy,80 min
a-2133,1023,shut up & sing,2006.0,barbara kopple,natalie maines^emily robison^martie maguire,documentary^biography^music,93 min
a-2134,1024,doa: dead or alive,2007.0,corey yuen,jaime pressly^devon aoki^sarah carter,action^adventure,87 min
a-2135,1025,the dog problem,2007.0,scott caan,giovanni ribisi^lynn collins^scott caan,comedy,88 min
a-2136,1026,dreamgirls,2006.0,bill condon,beyoncã© knowles^jamie foxx^eddie murphy,drama^music^musical,130 min
a-2137,1027,dreamland,2007.0,jason matzner,agnes bruckner^kelli garner^justin long,drama,88 min
a-2138,1028,driftwood,1997.0,ronan o'leary,james spader^anne brochet^barry mcgovern,thriller,100 min
a-2139,1029,dancin' it's on,2015.0,david winters,gary daniels^witney carson^jordan clark,family^musical,89 min
a-2140,1030,employee of the month,2006.0,greg coolidge,jessica simpson^dane cook^dax shepard,comedy^romance,103 min
a-2141,1031,encounter point,2006.0,ronit avni,ali abu awwad^sami al jundi^robi damelin,documentary,89 min
a-2528,1032,norbit,2007.0,brian robbins,eddie murphy^thandie newton^terry crews,comedy^drama^romance,102 min
a-2529,1033,normal adolescent behavior,2007.0,beth schacter,amber tamblyn^ashton holmes^kelli garner,drama^romance,93 min
a-2530,1034,numb,2008.0,harris goldberg,matthew perry^lynn collins^kevin pollak,comedy^drama^romance,93 min
a-2531,1035,the number 23,2007.0,joel schumacher,jim carrey^virginia madsen^logan lerman,drama^mystery^thriller,101 min
a-2532,1036,ocean's thirteen,2007.0,steven soderbergh,george clooney^brad pitt^matt damon,crime^thriller,122 min
a-2533,1037,oh saigon,2007.0,doan hoang,nam hoang^van tran^anne hoang,documentary^war,57 min
a-2574,1038,the simpsons movie,2007.0,david silverman,dan castellaneta^julie kavner^nancy cartwright,animation^adventure^comedy,87 min
a-2575,1039,sinner,2007.0,marc benardout,nick chinlund^georgina cates^michael e. rodgers,drama,88 min
a-2577,1040,sleuth,2007.0,kenneth branagh,michael caine^jude law^harold pinter,drama^mystery^thriller,86 min
a-2578,1041,slipstream,2008.0,anthony hopkins,anthony hopkins^stella arroyave^christian slater,comedy^drama^fantasy^mystery,96 min
a-2579,1042,smiley face,2008.0,gregg araki,anna faris^john krasinski^adam brody,comedy,85 min
a-2580,1043,smokin' aces,2007.0,joe carnahan,jeremy piven^ryan reynolds^ray liotta,action^crime^drama^thriller,108 min
a-2581,1044,socket,2007.0,sean abley,derek long^matthew montgomery^alexandra billings,drama^romance^sci-fi^thriller,93 min
a-2582,1045,spider-man 3,2007.0,sam raimi,tobey maguire^kirsten dunst^topher grace,action^adventure,139 min
a-2583,1046,stardust,2007.0,matthew vaughn,charlie cox^claire danes^sienna miller,adventure^family^fantasy^romance,127 min
a-2584,1047,starting out in the evening,2007.0,andrew wagner,frank langella^lauren ambrose^patti perkins,drama^romance,111 min
a-2585,1048,a state of vine,,don scioli,mario andretti^daniel baron^fred franzia,documentary,60 min
a-2586,1049,still green,2009.0,jon artigo,sarah jones^ryan kelley^douglas spain,drama,87 min
a-2587,1050,stomp the yard,2007.0,sylvain white,columbus short^meagan good^ne-yo,drama^music^romance,109 min
a-2588,1051,strange culture,2007.0,lynn hershman-leeson,thomas jay ryan^tilda swinton^peter coyote,documentary,75 min
a-2589,1052,christmas eve,2015.0,mitch davis,patrick stewart^james roday^jon heder,comedy,
a-2902,1053,runner runner,2013.0,brad furman,ben affleck^justin timberlake^gemma arterton,crime^thriller,91 min
a-2903,1054,safe haven,2013.0,lasse hallstrã¶m,julianne hough^josh duhamel^cobie smulders,drama^romance^thriller,115 min
a-2904,1055,salinger,2013.0,shane salerno,philip seymour hoffman^edward norton^judd apatow,documentary,120 min
a-2905,1056,the saratov approach,2013.0,garrett batty,corbin allred^maclain nelson^nikita bogolyubov,action^drama,107 min
a-2906,1057,savannah,2014.0,annette haywood-carter,jim caviezel^chiwetel ejiofor^jaimie alexander,drama^family^history^romance,101 min
a-2907,1058,saving lincoln,2013.0,salvador litvak,tom amandes^lea coco^penelope ann miller,biography,101 min
a-2908,1059,sex boss,,jackson stewart,chase williamson^graham skipper^jesse merlin,short^comedy,6 min
a-2909,1060,saving mr. banks,2013.0,john lee hancock,emma thompson^tom hanks^annie rose buckley,biography^comedy^drama^history^music,125 min
a-2910,1061,saving santa,2013.0,leon joosen,newell alexander^noel clarke^joan collins,animation^adventure^comedy^family^fantasy^musical,83 min
a-2911,1062,scary movie 5,2013.0,malcolm d. lee,simon rex^ashley tisdale^charlie sheen,comedy,86 min
a-2912,1063,scenic route,2013.0,kevin goetz,josh duhamel^dan fogler^miracle laurie,drama^thriller,82 min
a-2913,1064,season of miracles,2013.0,dave moody,john schneider^grayson russell^andrew wilson williams,comedy^drama^family^sport,80 min
a-2914,1065,the secret life of walter mitty,2013.0,ben stiller,ben stiller^kristen wiig^jon daly,adventure^comedy^drama^fantasy,114 min
a-2915,1066,sexy evil genius,2014.0,shawn piller,katee sackhoff^anthony michael hall^michelle trachtenberg,comedy^drama^mystery^thriller,91 min
a-2916,1067,shadow people,2013.0,matthew arnold,dallas roberts^alison eastwood^anne dudek,horror^thriller,89 min
a-2917,1068,she wants me,2012.0,rob margolies,aaron yoo^alex solowitz^brennan murray,comedy,85 min
a-2918,1069,short term 12,2013.0,destin daniel cretton,brie larson^frantz turner^john gallagher jr.,drama,96 min
a-2919,1070,shotgun wedding,2013.0,danny roew,mike damus^kim shaw^joel mckinnon miller,comedy^horror^romance,92 min
a-2920,1071,side effects,2013.0,steven soderbergh,rooney mara^channing tatum^jude law,crime^drama^thriller,106 min
a-2921,1072,a single shot,2013.0,david m. rosenthal,sam rockwell^jeffrey wright^kelly reilly,crime^drama^thriller,116 min
a-2922,1073,skinwalker ranch,2013.0,devin mcginn,britani bateman^taylor bateman^steve berg,biography^horror^mystery^sci-fi^thriller,86 min
a-2923,1074,the smurfs 2,2013.0,raja gosnell,neil patrick harris^jayma mays^katy perry,animation^adventure^comedy^family^fantasy,105 min
a-2924,1075,snitch,2013.0,ric roman waugh,dwayne johnson^susan sarandon^jon bernthal,action^drama^thriller,112 min
a-2925,1076,some velvet morning,2013.0,neil labute,stanley tucci^alice eve,drama,84 min
a-2926,1077,sound city,2013.0,dave grohl,trent reznor^tom petty^mick fleetwood,documentary^music,107 min
a-2927,1078,the spectacular now,2013.0,james ponsoldt,miles teller^shailene woodley^kyle chandler,comedy^drama^romance,95 min
a-2928,1079,spiders,2013.0,tibor takã¡cs,william hope^shelly varod^brian hankey,horror^sci-fi^thriller,89 min
a-2929,1080,spirit of the marathon ii,2013.0,jon dunham,domenico anzini^epiphanie nyirabarame^domenico scipioni,documentary,115 min
a-2930,1081,spring breakers,2013.0,harmony korine,vanessa hudgens^selena gomez^ashley benson,action^crime^drama,94 min
a-2931,1082,standing up,2013.0,d.j. caruso,chandler canterbury^annalise basso^radha mitchell,drama,93 min
a-2932,1083,stand up guys,2013.0,fisher stevens,al pacino^christopher walken^alan arkin,comedy^crime^thriller,95 min
a-2933,1084,star trek into darkness,2013.0,j.j. abrams,chris pine^zachary quinto^zoe saldana,action^adventure^sci-fi,132 min
a-2934,1085,the starving games,2013.0,jason friedberg,maiara walsh^brant daugherty^cody christian,comedy,83 min
a-2935,1086,stoker,2013.0,chan-wook park,mia wasikowska^nicole kidman^matthew goode,drama^thriller,99 min
a-2936,1087,straight outta compton,2015.0,f. gary gray,o'shea jackson jr.^corey hawkins^jason mitchell,biography^drama^music,147 min
a-2937,1088,struck by lightning,2013.0,brian dannelly,chris colfer^rebel wilson^christina hendricks,comedy^drama,90 min
a-2938,1089,sunlight jr.,2015.0,laurie collyer,naomi watts^norman reedus^matt dillon,drama,90 min
a-2939,1090,super buddies,2013.0,robert vince,trey loney^john ratzenberger^michael teigen,family,81 min
a-2940,1091,sweetwater,2013.0,logan miller,ed harris^january jones^jason isaacs,thriller^western,95 min
a-2941,1092,superman: unbound,2013.0,james tucker,matt bomer^stana katic^john noble,animation^action^adventure,75 min
a-2942,1093,a teacher,2013.0,hannah fidell,lindsay burdge^will brittain^jennifer prediger,drama,75 min
a-2943,1094,temptation: confessions of a marriage counselor,2013.0,tyler perry,jurnee smollett-bell^vanessa williams^brandy norwood,drama^thriller,111 min
a-2944,1095,exam,2010.0,stuart hazeldine,adar beck^gemma chan^nathalie cox,mystery^thriller,101 min
a-2945,1096,texas chainsaw 3d,2013.0,john luessenhop,alexandra daddario^tania raymonde^scott eastwood,horror^thriller,92 min
a-2946,1097,this is the end,2013.0,evan goldberg,james franco^jonah hill^seth rogen,comedy^fantasy,107 min
a-2947,1098,turbo,2013.0,david soren,ryan reynolds^paul giamatti^maya rudolph,animation^adventure^comedy^family^sport,96 min
a-2949,1099,unhung hero,2013.0,brian spitz,patrick moote^axel braun^jonah falcon,documentary,84 min
a-2950,1100,the unknown known,2014.0,errol morris,donald rumsfeld^errol morris,documentary,103 min
a-2952,1101,the upper footage,2013.0,justin cole,,crime^drama^thriller,90 min
a-2953,1102,upstream color,2013.0,shane carruth,amy seimetz^frank mosley^shane carruth,drama^sci-fi,96 min
a-2954,1103,v/h/s/2,2013.0,simon barrett,lawrence michael levine^kelsy abbott^adam wingard,horror^thriller,96 min
a-2955,1104,vehicle 19,2013.0,mukunda michael dewil,paul walker^naima mclean^gys de villiers,action^thriller,82 min
a-2956,1105,violet & daisy,2013.0,geoffrey fletcher,saoirse ronan^alexis bledel^james gandolfini,action^comedy^crime^drama^thriller,88 min
a-2957,1106,the wait,2015.0,piero messina,juliette binoche^giorgio colangeli^lou de laã¢ge,drama,100 min
a-2958,1107,walking with dinosaurs 3d,2013.0,barry cook,charlie rowe^karl urban^angourie rice,animation^adventure^family,87 min
a-2959,1108,warm bodies,2013.0,jonathan levine,nicholas hoult^teresa palmer^john malkovich,comedy^horror^romance,98 min
a-2960,1109,the way way back,2013.0,nat faxon,steve carell^toni collette^allison janney,comedy^drama,103 min
a-2961,1110,we are what we are,2013.0,jim mickle,bill sage^ambyr childers^julia garner,drama^horror^thriller,105 min
a-2962,1111,we steal secrets: the story of wikileaks,2013.0,alex gibney,julian assange^adrian lamo^john 'fuzzface' mcmahon,documentary,130 min
a-2963,1112,we're the millers,2013.0,rawson marshall thurber,jason sudeikis^jennifer aniston^emma roberts,action^adventure^comedy^crime,110 min
a-2964,1113,the rundown,2003.0,peter berg,dwayne johnson^seann william scott^christopher walken,action^adventure^comedy^thriller,104 min
a-2965,1114,white house down,2013.0,roland emmerich,channing tatum^jamie foxx^maggie gyllenhaal,action^drama^thriller,131 min
a-2966,1115,white reindeer,2013.0,zach clark,anna margaret hollyman^laura lemar-goldsborough^lydia hyslop,comedy^drama,82 min
a-2967,1116,the wicked,2013.0,peter winther,devon werkheiser^justin deeley^jess adams,fantasy^horror^thriller,105 min
